Type,job_title,job_area,salary-bot,salary-top,year,education,company_title,company_info,skill,publis_name,welfare,job_url
数据分析,数据分析总监,天津·和平区·南市,10000,15000,5-10,本科,修源铭诚,电子商务未融资100-499人,数据分析,单先生招聘者,全勤奖，五险一金，节日福利，带薪年假，加班补助,https://www.zhipin.com/job_detail/ad158189828a8fe61nx-0tu_FltR.html
数据分析,用电系统平台-数据分析,南京·雨花台区·铁心桥,8000,12000,1-3,本科,问石科技,互联网100-499人,深度学习算法 自然语言处理 机器学习算法 Python,肖先生研发经理, ,https://www.zhipin.com/job_detail/39b8bc37ccb413a91nF72di_FFtV.html
数据分析,MEMS芯片数据分析工程师,深圳·龙岗区·龙岗宝荷,16333,29166,经验不限,本科,瑞声科技,智能硬件已上市10000人以上,MEMS 质量 质量工具 Excel 数据分析,郝先生招聘总监,餐补，定期体检，股票期权，五险一金，年终奖，免费班车，带薪年假，节日福利，加班补助,https://www.zhipin.com/job_detail/d1329c3c3c7890361nJ82dm7GVFQ.html
数据分析,数据分析专员,广州·南沙区·榄核,6000,8000,1-3,大专,细刻科技,电子商务B轮1000-9999人,仓储 数据分析,何女士仓储HRBP,零食下午茶，员工旅游，节日福利，加班补助，带薪年假，交通补助，定期体检，五险一金，餐补,https://www.zhipin.com/job_detail/d7b87fbfe091b57d1nJ93d-9FFFR.html
数据分析,产品经理-数据分析（运营）,北京·西城区·金融街,21666,32500,3-5,本科,北银金科,互联网不需要融资500-999人,SQL 产品设计 数据分析,魏女士产品,五险一金，年终奖，交通补助，包吃，零食下午茶，定期体检，通讯补贴，补充医疗保险，节日福利，员工旅游，加班补助,https://www.zhipin.com/job_detail/b0a4ab601df4bf231XV52tW_GFZR.html
数据分析,运营经理（商家营销方案/数据分析）,蚌埠·蚌山区·银泰商圈,5833,9333,3-5,本科,蚌埠瑞晟,企业服务未融资0-20人,运营专员 品类运营 数据分析,张先生总经理,带薪年假，通讯补贴，五险一金，节日福利，年终奖，交通补助，员工旅游,https://www.zhipin.com/job_detail/62f282c9cd94fcdb1nB939m7EFNW.html
数据分析,运营助理/专员数据分析，会计经验,深圳·龙岗区·坂田,6000,7000,1-3,大专,福建省中昱德网络...,互联网不需要融资1000-9999人,运营专员 数据分析 物流运营 数据运营 内容运营,李先生深圳市分公司城市负责人,年终奖，五险一金，带薪年假，全勤奖，股票期权，员工旅游，加班补助，节日福利，交通补助,https://www.zhipin.com/job_detail/a4fdb9715f0edd891nR53Nu6FlBX.html
数据分析,阿里巴巴-商业智能部-数据分析专家,北京·朝阳区·望京,33333,60000,3-5,本科,阿里巴巴集团,互联网已上市10000人以上,商业理解 数据分析 高效沟通 SQL,黄先生商业分析师,零食下午茶，股票期权，节日福利，补充医疗保险，员工旅游，年终奖，餐补，免费班车，交通补助，五险一金,https://www.zhipin.com/job_detail/9da5c38f0085bb4a1nF_2d65EVNX.html
数据分析,数据分析师,北京·朝阳区·劲松,23333,35000,3-5,本科,墨熙科技,互联网不需要融资100-499人,SQL 相关分析 ABtest,谭女士招聘主管,零食下午茶，节日福利，五险一金，补充医疗保险，加班补助，员工旅游，带薪年假，定期体检,https://www.zhipin.com/job_detail/288711c36bc30a201n152tW6ElFV.html
数据分析,数据分析师,上海·徐汇区·漕河泾,25000,35000,3-5,本科,智慧树,互联网C轮1000-9999人,Shell SQL Tableau Pandas Power BI,祁女士HRBP,补充医疗保险，带薪年假，交通补助，节日福利，五险一金,https://www.zhipin.com/job_detail/516fb0793e49b7b51XR83ty6GFNR.html
数据分析,数据分析师,广州·番禺区·南村,10000,15000,3-5,大专,玖泽,贸易/进出口1000-9999人,SQL Python SPSS,郑女士招聘专员,补充医疗保险，员工旅游，节日福利，五险一金，带薪年假,https://www.zhipin.com/job_detail/55c15339736ace6d1nN50tS6ElFQ.html
数据分析,数据分析师,汕头,5416,8666,经验不限,大专,潮宏基集团,批发/零售已上市1000-9999人,SQL,李女士HR,定期体检，节日福利，带薪年假，五险一金，通讯补贴，全勤奖，园区宿舍，免费班车，年终奖,https://www.zhipin.com/job_detail/52c7b442515841811XR_2NW9GFpW.html
数据分析,数据分析师,徐州·云龙区·新城区,5000,8000,1-3,本科,贝因规划设计,投资/融资不需要融资20-99人,Python 相关分析 决策树 回归分析 聚类分析,立即沟通,全勤奖，年终奖，加班补助,https://www.zhipin.com/job_detail/0fe39cb4e7081b2b1n1-2929F1BS.html
数据分析,数据分析师,厦门·思明区·观音山,4000,6000,在校,大专,索兰黛,医疗/护理/卫生不需要融资1000-9999人,相关分析 效度分析 Excel,马女士人事招聘专员,合伙人分红，交通补助，餐补，带薪年假，五险一金，节日福利，全勤奖，员工旅游，五险，通讯补贴，股票期权，零食下午茶,https://www.zhipin.com/job_detail/5482da08f13a108d1n183tq8GVFQ.html
数据分析,数据分析师,杭州·西湖区·西溪,8000,13000,1-3,本科,聚睿数据,电子商务未融资100-499人,Python SPSS SAS Matlab,姜女士人事,六险一金，节日福利，员工旅游，年终奖，零食下午茶，定期体检，带薪年假,https://www.zhipin.com/job_detail/2bfcc21ca82fd4941nN_3Ny7E1BV.html
数据分析,数据分析师,武汉·洪山区·光谷,15000,25000,5-10,本科,仁和会计教育集团,在线教育不需要融资1000-9999人,Python Shell SQL MYSQL oracle Mongodb,郭女士高级经理,员工旅游，五险一金，股票期权，加班补助，节日福利，交通补助，年终奖，带薪年假，全勤奖,https://www.zhipin.com/job_detail/190ee2b36b5900531XR50t69E1VW.html
数据分析,数据分析师,青岛·黄岛区·石油大学,6000,8000,1-3,本科,中浪传承,批发/零售未融资100-499人,SQL Excel SPSS,孙女士人事经理,零食下午茶，交通补助，五险一金，节日福利，全勤奖，补充医疗保险，带薪年假，员工旅游，通讯补贴,https://www.zhipin.com/job_detail/541edff20c4112111nd439q5EVFQ.html
数据分析,数据分析师,北京,27083,54166,3-5,本科,海南新软,移动互联网不需要融资1000-9999人,Python Java Excel,金女士高级人力资源经理,通讯补贴，零食下午茶，带薪年假，餐补，全勤奖，定期体检，五险一金，节日福利，年终奖，补充医疗保险，员工旅游,https://www.zhipin.com/job_detail/e9d44e92c83f4d9d1nB-0t--EFpR.html
数据分析,数据分析师,太原·小店区·南中环街,9000,10000,3-5,本科,联康科技,医疗健康未融资100-499人,SQL Excel Python Pandas Tableau Hadoop,孙先生数据运营,员工旅游，交通补助，加班补助，股票期权，定期体检，餐补，带薪年假，节日福利，年终奖,https://www.zhipin.com/job_detail/5b9f410b4d467b571nB829q4GVNS.html
数据分析,数据分析师,上海·长宁区·北新泾,3650,3954,3-5,本科,联合利华,其他行业已上市10000人以上,Python SQL 因子分析,孙女士Data Analyst,免费班车，五险一金，带薪年假，交通补助，员工旅游，股票期权，餐补，定期体检，全勤奖，加班补助，节日福利，包吃，补充医疗保险，年终奖，通讯补贴，零食下午茶,https://www.zhipin.com/job_detail/4359d876d50fa9ec1XR_39S8F1pV.html
数据分析,数据分析师,马鞍山,5000,10000,经验不限,本科,瀚中睿方数据科技,计算机软件天使轮20-99人,Excel,吕女士人事主管,带薪年假，五险一金，节日福利，定期体检，年终奖，员工旅游，餐补,https://www.zhipin.com/job_detail/51d0c5085aae1d361nxz29q1F1ZV.html
数据分析,数据分析师,北京·大兴区·亦庄,40000,80000,经验不限,硕士,京东集团,电子商务已上市10000人以上,Python Hive R,周女士数据挖掘工程师,交通补助，零食下午茶，五险一金，员工旅游，餐补，免费班车，带薪年假，定期体检，节日福利，补充医疗保险，股票期权，包吃，年终奖,https://www.zhipin.com/job_detail/2c108637010e1bb71nVz2t-6GFJQ.html
数据分析,数据分析师,广州·天河区·天河公园,9000,12000,1-3,大专,卓信数据,计算机软件已上市100-499人,SQL,熊女士招聘者,加班补助，定期体检，零食下午茶，五险一金，节日福利，带薪年假，通讯补贴，交通补助，年终奖，团建,https://www.zhipin.com/job_detail/570b6bc4e1dcdbe41nx73Nu4GFJQ.html
数据分析,数据分析师,上海·长宁区·仙霞,30000,60000,1-3,本科,拼多多,移动互联网已上市1000-9999人,Python Shell Hadoop Spark,朱先生资深前端研发工程师,股票期权，交通补助，定期体检，年终奖，带薪年假，节日福利，包吃，五险一金,https://www.zhipin.com/job_detail/a0b925f7960d864a1n1729-_FFtQ.html
数据分析,数据分析师,大连·甘井子区·小平岛,6000,7000,经验不限,本科,辽宁云盾网力,互联网未融资100-499人,Excel SPSS,左女士HR,定期体检，交通补助，通讯补贴，节日福利，带薪年假，五险一金，餐补,https://www.zhipin.com/job_detail/cddfb3521df368531nJz2964ElFR.html
数据分析,数据分析师,杭州,8666,14083,1-3,本科,杭州数查科技有限公司,互联网未融资20-99人,SQL Python SPSS Excel Pandas NumPy,王女士人事,年终奖，五险一金，零食下午茶，定期体检，节日福利，员工旅游，带薪年假，餐补,https://www.zhipin.com/job_detail/d392541b25ab0dbf1nB929-9GVVV.html
数据分析,数据分析师,广州·天河区·跑马场,30000,45000,1-3,硕士,广发证券,互联网金融已上市10000人以上,Excel SQL Hadoop,王先生数据运营岗,节日福利，餐补，补充医疗保险，通讯补贴，定期体检，五险一金，包吃，员工旅游，带薪年假，年终奖,https://www.zhipin.com/job_detail/e4f59dd771b42c461nF53du9GVNX.html
数据分析,数据分析师,上海·虹口区·四川北路,17500,23333,3-5,本科,育而乐,在线教育A轮100-499人,Excel Tableau SQL,黄女士HRBP,零食下午茶，年终奖，员工旅游，带薪年假，五险一金，节日福利，股票期权,https://www.zhipin.com/job_detail/9749d19874cfbfce1n1z3NS5ElVW.html
数据分析,数据分析师,杭州·滨江区·长河,16250,21666,1-3,本科,原与宙,互联网B轮100-499人,Tableau,储女士HRBP,年终奖，五险一金，全勤奖，节日福利，股票期权，加班补助，住房补贴，带薪年假，员工旅游，零食下午茶，餐补,https://www.zhipin.com/job_detail/0dfd4e47a87cc4611XR-09W5GVVR.html
数据分析,数据分析师,成都·武侯区·省体育馆,10833,16250,1-3,本科,齐碳科技,医疗健康B轮100-499人,Python 回归分析 Pandas 相关分析 NumPy,陈女士招聘者,加班补助，员工旅游，带薪年假，股票期权，补充医疗保险，零食下午茶，节日福利，五险一金，年终奖，定期体检,https://www.zhipin.com/job_detail/dbdd2f2620d0a02c1XR-3ty1FVNV.html
数据分析,数据分析师,深圳·宝安区·福永,8000,13000,3-5,本科,宏泰祺,电子商务不需要融资100-499人,Tableau Python Java Scala,滕女士HR,五险一金，节日福利，包住，加班补助，零食下午茶，员工旅游，定期体检，年终奖,https://www.zhipin.com/job_detail/efe0ed0b49dbb7331n183tW5ElJW.html
数据分析,数据分析师,成都·武侯区·机投,5416,6500,1-3,大专,瑞健恒业,医疗设备/器械未融资100-499人,Excel,周女士人事,全勤奖，交通补助，餐补，节日福利，定期体检，员工旅游，年终奖，五险一金，交通补助，带薪年假，补充医疗保险，包吃,https://www.zhipin.com/job_detail/bae34da4e6ecc0301nVy3tS0E1RR.html
数据分析,数据分析师,广州·天河区·珠江新城,15000,30000,3-5,本科,深基生物,电子商务20-99人,Excel Hive Power BI SQL 相关分析 决策树,马先生招聘经理, ,https://www.zhipin.com/job_detail/ff2303219df018ae1XR62dy9F1NR.html
数据分析,数据分析师,西安·雁塔区·高新软件园,13000,26000,3-5,本科,中软国际,计算机软件已上市10000人以上,Python SQL Shell SAS Scala,陈女士招聘专员,定期体检，员工旅游，零食下午茶，节日福利，加班补助，年终奖，带薪年假，餐补，免费班车，五险一金,https://www.zhipin.com/job_detail/1f11792ff4ebf5811nx72NW1EVJR.html
数据分析,数据分析师,上海·宝山区·通河,32500,65000,1-3,本科,集行神州,物流/仓储A轮20-99人,Python Java,周女士主管,股票期权，年终奖，餐补，加班补助，员工旅游，五险一金,https://www.zhipin.com/job_detail/882ca90e031c90331n180tu7FFtV.html
数据分析,数据分析师,成都·郫都区·中海国际,10833,16250,1-3,本科,之了,在线教育不需要融资1000-9999人,SQL Python Excel,周女士HR,定期体检，股票期权，带薪年假，零食下午茶，年终奖，五险一金，节日福利，全勤奖,https://www.zhipin.com/job_detail/c203ea1a599378031nJ53tm-GFJQ.html
数据分析,数据分析师,北京·海淀区·知春路,17500,29166,1-3,本科,神策数据,数据服务C轮1000-9999人,SQL Python 用户行为分析,虎先生咨询专家,五险一金，节日福利，餐补，带薪年假，零食下午茶，股票期权，补充医疗保险，定期体检,https://www.zhipin.com/job_detail/023abfdf3fe24ba31XR_3dq1E1tQ.html
数据分析,数据分析师,苏州·姑苏区·苏锦,8000,10000,1-3,大专,星河数据研究所有...,数据服务20-99人,SQL Java,王先生招聘者, ,https://www.zhipin.com/job_detail/ec189424c0d138da1nx_0tW8ElZR.html
数据分析,高级数据分析师,宁波·鄞州区·文化广场,11000,22000,1-3,本科,浙江公众信息产业,通信/网络设备不需要融资500-999人,SQL Python,方先生研发,年终奖，五险一金，通讯补贴，住房补贴，节日福利，员工旅游，餐补，定期体检，零食下午茶，带薪年假，补充医疗保险，交通补助，加班补助，全勤奖,https://www.zhipin.com/job_detail/8081d7e9590321091n1829m6FVFX.html
数据分析,Python数据分析师,深圳·福田区·会展中心,13000,22000,3-5,本科,港航科,数据服务已上市100-499人,Python 相关分析,杨女士总经理, ,https://www.zhipin.com/job_detail/a733be40d70d4d1c1XR53dy6GVNX.html
数据分析,【急招】数据分析师,上海·闵行区·虹梅路,36000,67500,经验不限,本科,今日头条,移动互联网D轮及以上10000人以上,SQL Python Tableau,陈女士技术招聘,定期体检，五险一金，年终奖，包吃，带薪年假，补充医疗保险，免费班车，零食下午茶，节日福利，加班补助，员工旅游，住房补贴，股票期权，通讯补贴，交通补助,https://www.zhipin.com/job_detail/0665f3c567a209781nN-3tu5GVNS.html
数据分析,SCG-数据分析师,上海·徐汇区·漕河泾,15000,25000,3-5,本科,SenseTime,计算机软件已上市1000-9999人,Tableau SQL Python power BI FineBI Cboard,立即沟通,交通补助，餐补，补充医疗保险，年终奖，五险一金，带薪年假，加班补助，包吃，通讯补贴，零食下午茶，股票期权，节日福利，住房补贴，定期体检,https://www.zhipin.com/job_detail/06d21f40b9f85e131XR63Nm0ElVW.html
数据分析,资深数据分析师,北京·海淀区·西北旺,30000,35000,5-10,本科,滴滴,移动互联网D轮及以上1000-9999人,Python Excel Tableau to B,代女士HR,定期体检，五险一金，补充医疗保险,https://www.zhipin.com/job_detail/99252c9441842df51nx70ti5EVJR.html
数据分析,资深数据分析师,北京·东城区·东单,21666,43333,5-10,本科,星制科技,互联网不需要融资100-499人,Excel Hive SPSS SAS Tableau Python,周女士HRBP,节日福利，五险一金，员工旅游，股票期权，年终奖，带薪年假，定期体检，包吃,https://www.zhipin.com/job_detail/11c1a597d603c6661n172dm0E1RR.html
数据分析,数据分析师,北京·朝阳区·望京,20000,40000,3-5,本科,美云智数,互联网不需要融资1000-9999人,Python SQL Excel,陈女士产品总监,零食下午茶，五险一金，带薪年假，年终奖，定期体检，免费班车，节日福利，补充医疗保险，交通补助，员工旅游，餐补,https://www.zhipin.com/job_detail/2913c362b57204c51nx90t-1ElVW.html
数据分析,高级数据分析师,长沙·望城区·雷锋镇,7000,12000,3-5,本科,谷医堂(湖南)健...,医疗健康不需要融资10000人以上,Hive Excel,黄女士人力资源部总监,补充医疗保险，节日福利，五险，交通补助，年终奖，全勤奖，员工旅游，定期体检，通讯补贴，休假，带薪年假，加班补助，零食下午茶，餐补,https://www.zhipin.com/job_detail/0f9527ce52e425e51n172t66GFVQ.html
数据分析,数据分析师,聊城,5000,10000,1-3,本科,乖宝集团,食品/饮料/烟酒B轮1000-9999人,Excel,秦先生HR,全勤奖，五险一金，餐补，交通补助，通讯补贴,https://www.zhipin.com/job_detail/4ea61f45ebe7ee671n182ti4ElJW.html
数据分析,Python数据分析师,佛山·禅城区·季华六路,6000,11000,1-3,大专,颂安,证券/期货未融资0-20人,Python,黄先生总裁/总经理/CEO, ,https://www.zhipin.com/job_detail/1880da42d76572231nJy2964GFZR.html
数据分析,市场数据分析师,苏州,10000,15000,3-5,大专,莱恩精工合金,仪器仪表/工业自动化1000-9999人,SQL 大数据,潘女士人事专员,年终奖，五险一金，餐补，加班补助，包吃,https://www.zhipin.com/job_detail/91e6cf592270cc301nZ63924EFJQ.html
数据分析,数据分析师（北京）,北京·海淀区·万柳,13000,21666,在校,硕士,麦可思数据科技,数据服务未融资100-499人,SPSS SAS R Excel,朱女士人事主管,交通补助，带薪年假，年终奖，节日福利，五险一金，餐补，零食下午茶，通讯补贴，定期体检,https://www.zhipin.com/job_detail/70162068d996618a1XR43tS0FVpQ.html
数据分析,Operations-数据分析师,大连·甘井子区·七贤岭,10000,15000,3-5,本科,埃森哲,企业服务已上市10000人以上,Excel SQL Power BI,杨女士招聘分析师,补充医疗保险，年终奖，五险一金，住房补贴，带薪年假，项目奖金，定期体检,https://www.zhipin.com/job_detail/cb0063bea04c62e81XV93ti0EFZR.html
数据分析,数据分析师（可应届）,深圳·南山区·科技园,12000,24000,1-3,本科,三态股份,电子商务不需要融资1000-9999人,Python Pandas 机器学习 数据挖掘,覃先生HRBP,五险一金，定期体检，节日福利，年终奖，带薪年假,https://www.zhipin.com/job_detail/84bf44769ecb75331nx82di0GFVV.html
数据分析,Python数据分析师助理,上海·黄浦区·人民广场,18666,24500,1-3,本科,深众科技,互联网天使轮100-499人,Python SQL Excel 方差分析 回归分析,陆先生人事总监, ,https://www.zhipin.com/job_detail/b2557780e41a67ce1nJ73NS_FVtQ.html
数据分析,数据分析师,深圳·南山区·科技园,12833,25666,经验不限,本科,AKULAKU,互联网金融D轮及以上1000-9999人,Hive SQL Python,董女士数据产品经理,加班补助，定期体检，补充医疗保险，员工旅游，带薪年假，年终奖，零食下午茶，节日福利，股票期权，五险一金,https://www.zhipin.com/job_detail/44c25741603cd9f21nx82tq1GFVV.html
数据分析,高级数据分析师,深圳·南山区·科技园,20000,40000,5-10,本科,信用生活,互联网金融A轮100-499人,SAS Python 银行,陈先生信用卡事业部总经理,住房补贴，股票期权，带薪年假，五险一金，定期体检，年终奖，出差补贴，周末双休，节日福利，零食下午茶,https://www.zhipin.com/job_detail/631987773fe700491n1y2t-9GVZW.html
数据分析,数据分析师（可实习),成都,4333,6500,经验不限,大专,南创科技,互联网不需要融资20-99人,SQL Python Java Excel,兰先生招聘主管,定期体检，节日福利，零食下午茶，年终奖，全勤奖,https://www.zhipin.com/job_detail/ef31ddf6780ba21b1nF-3Nm1EVFV.html
数据分析,项目经理（数据分析师）,苏州·苏州工业园区·独墅湖,15000,30000,3-5,本科,苏州瑞翼,互联网不需要融资100-499人,SQL Python Excel Tableau,丁女士hr,加班补助，五险一金，年终奖，零食下午茶，住房补贴，员工旅游，节日福利,https://www.zhipin.com/job_detail/452bfcb54a73546b1nJy3929E1VW.html
数据分析,数据分析师,上海·浦东新区·张江,8666,10833,1-3,本科,维莫网络科技有限公司,电子商务20-99人,SQL Excel,顾女士招聘专员,节日福利，年终奖，五险一金，员工旅游，零食下午茶，全勤奖,https://www.zhipin.com/job_detail/a3461dcbfa7113631nN42Ni4GVVR.html
数据分析,数据分析师（双休+五险一金）,太原·万柏林区·千峰,5000,7000,经验不限,本科,威顿清洁,新能源未融资20-99人,Excel,贺女士人事,零食下午茶，五险一金，年终奖，节日福利，定期体检,https://www.zhipin.com/job_detail/0507d8beebac7b021XR439y8GVpR.html
数据分析,数据分析师（IT尽职调查）,重庆·渝中区·鹅岭,6000,8000,经验不限,本科,德勤,咨询不需要融资10000人以上,Python SQL Spark Hadoop Excel,吴女士HR,五险一金，年终奖，补充医疗保险,https://www.zhipin.com/job_detail/78e33153c2fbce521XR_3NS1ElVW.html
数据分析,数据分析师,北京·朝阳区·团结湖,21000,40833,1-3,本科,洋钱罐,互联网不需要融资500-999人,SQL,曾女士数据分析师,定期体检，节日福利，零食下午茶，带薪年假，五险一金，补充医疗保险,https://www.zhipin.com/job_detail/4de5cc6d5f0b58a81nN50t29EVZR.html
数据分析,环境数据分析师,聊城,6000,8000,1-3,本科,北京师达擎天,环保不需要融资20-99人,环境数据分析,宁先生行政总监,通讯补贴，节日福利，餐补，年终奖，加班补助，交通补助，住房补贴，带薪年假，补充医疗保险，定期体检，五险一金,https://www.zhipin.com/job_detail/e10fe65a2785a3421n1y3d24E1FW.html
数据分析,数据分析师（供应链方向）,上海·松江区·新桥,23333,46666,5-10,本科,晨光文具,其他行业已上市1000-9999人,SQL Python Hive 相关分析 方差分析,陈先生招聘者,包吃，加班补助，年终奖，员工旅游，五险一金，全勤奖,https://www.zhipin.com/job_detail/87c26c67d16734671nJ43N-4E1JX.html
数据分析,数据分析师,长春,5000,10000,1-3,本科,禾熙科技,计算机软件未融资20-99人,统计学 机器学习 python或R,高先生招聘者,节日福利，包吃，交通补助，员工旅游，年终奖，餐补，带薪年假，五险一金，零食下午茶，通讯补贴,https://www.zhipin.com/job_detail/b7f43ef8b1b395921XF92ti-E1Q~.html
数据分析,数据分析师,北京·大兴区·亦庄,6083,7604,1-3,本科,京东世纪贸易有限公司,互联网已上市10000人以上,SQL BI 相关分析,杨女士数据分析师,年终奖，五险一金，全勤奖，餐补，补充医疗保险，定期体检,https://www.zhipin.com/job_detail/93cacb931db59d5b1nVy2tm7E1FW.html
数据分析,数据分析师,深圳·福田区·香蜜湖,15000,30000,1-3,本科,荣耀,通信/网络设备未融资10000人以上,Python SQL Java Shell Scala,陈女士HR BP 助理,定期体检，节日福利，年终奖，免费班车，通讯补贴，交通补助，股票期权，加班补助，五险一金，补充医疗保险，带薪年假，零食下午茶,https://www.zhipin.com/job_detail/1cfd7206b8d069f91nN739m5FVFX.html
数据分析,数据分析师,上海,10000,15000,3-5,本科,华莱士,餐饮不需要融资100-499人,SQL Python SPSS SAS 大数据,路女士HR,带薪年假，节日福利，股票期权，年终奖，五险一金,https://www.zhipin.com/job_detail/17c003401eee4ce11nZy29u0F1ZV.html
数据分析,数据分析师,大连·金州区·光明,3250,5416,经验不限,大专,润盒云网络科技,新零售不需要融资500-999人,描述统计,于女士人事,年终奖，补充医疗保险，餐补，带薪年假，五险一金，节日福利,https://www.zhipin.com/job_detail/e5a748b25f7eae791nN42dq5F1dW.html
数据分析,数据分析师,南京·浦口区·弘阳广场,5000,10000,1-3,本科,风影科技,保险0-20人,Excel 数据结构 大数据 多元统计分析,宗先生招聘者, ,https://www.zhipin.com/job_detail/8d13514db691bfcd1nVy0ty_ElJR.html
数据分析,数据分析师,上海·浦东新区·陆家嘴,14000,23333,1-3,硕士,七炅信息科技,互联网A轮20-99人,SQL Python Pandas 车联网 物联网,毛先生产品总监,年终奖，股票期权，五险一金，补充医疗保险，带薪年假，零食下午茶，节日福利，员工旅游,https://www.zhipin.com/job_detail/d72fce31d1b5c7571nZ429y4GVFV.html
数据分析,数据分析师,深圳·福田区·梅林,18000,35000,3-5,本科,货拉拉科技,互联网D轮及以上10000人以上,SQL Python Hive Tableau BI,陈女士销售运营经理,五险一金，带薪年假，年终奖，交通补助，员工旅游，节日福利，零食下午茶,https://www.zhipin.com/job_detail/56ae74e1c977ff801nV93Nm1FldW.html
数据分析,数据分析师,佛山·顺德区·乐从,4000,9000,经验不限,大专,原爱教育培训中心,培训机构不需要融资100-499人,咨询领域,赵先生企业主管,定期体检，交通补助，零食下午茶，全勤奖，带薪年假，员工旅游，五险一金，通讯补贴，年终奖，节日福利，餐补,https://www.zhipin.com/job_detail/bbd332704e264c0d1nVz3di_FFtQ.html
数据分析,数据分析师,长春·绿园区·创业大街,6000,8000,经验不限,大专,复利,人力资源服务500-999人,数字敏感,裴女士经理助理, ,https://www.zhipin.com/job_detail/680ba40d7fa1bf111n1-3dW4GFNW.html
数据分析,数据分析师,北京·朝阳区·三元桥,12000,13000,1-3,硕士,零奇数,互联网未融资0-20人,SQL Python Excel,陈先生HR,五险一金,https://www.zhipin.com/job_detail/bfcc109c0ac097871nJ90tW1FlBS.html
数据分析,数据分析师,北京·海淀区·上地,13333,20000,3-5,本科,快手,社交网络已上市10000人以上,SQL Python Excel,张先生生态策略运营,带薪年假，补充医疗保险，节日福利，年终奖，定期体检，五险一金，股票期权,https://www.zhipin.com/job_detail/115aebb8fa36d4c61nBy0t29FlNV.html
数据分析,数据分析师,深圳·南山区·南山中心,15000,30000,3-5,本科,迷你玩科技游戏,游戏C轮1000-9999人,SQL,吴先生数据分析,带薪年假，加班补助，补充医疗保险，节日福利，零食下午茶，员工旅游，文体协会，股票期权，餐补，五险一金，年终奖，交通补助，定期体检,https://www.zhipin.com/job_detail/56c8fd7a70b50a921nN63tq6EVVR.html
数据分析,BI工程师（数据分析师),厦门·湖里区·塘边,8666,13000,1-3,大专,东方烁今,电子商务20-99人,SQL Tableau,张女士人事,年终奖，带薪年假，节日福利，定期体检，加班补助，五险一金，零食下午茶,https://www.zhipin.com/job_detail/b3503364a60dc05b1nF729S0FldR.html
数据分析,数据分析师,西宁·城中区·人民街,4000,5000,1-3,大专,道简,通信/网络设备100-499人,Excel 相关分析 描述统计,张女士招聘者, ,https://www.zhipin.com/job_detail/456cb04fcd33c01d1nx42dq9FlpQ.html
数据分析,数据专员/数据分析师 (大小周休息）,深圳·龙岗区·坂田,8000,10000,1-3,大专,起点教育,培训机构未融资100-499人,Excel CMMS Wireshark ECharts,孙先生HRBP,员工旅游，零食下午茶，住房补贴，学习福利，年终奖，带薪年假，节日福利，五险一金，全勤奖,https://www.zhipin.com/job_detail/8bafc061405c74cc1nFz39m9GFJQ.html
数据分析,资深数据分析师,北京·朝阳区·小营,23333,46666,3-5,本科,北京优财科技有限公司,互联网未融资20-99人,Excel Tableau Python SQL,毕女士总经理,定期体检，五险一金，年终奖，员工旅游，带薪年假，加班补助，节日福利，零食下午茶,https://www.zhipin.com/job_detail/6ebd3bd374a05d841nB929u6FFRR.html
数据分析,风险数据分析师,北京·海淀区·清河,23333,40833,3-5,本科,小米,互联网已上市10000人以上,Python SQL,尹女士hr,股票期权，带薪年假，12%公积金，年终奖，节日福利，补充医疗保险，定期体检，餐补，五险一金,https://www.zhipin.com/job_detail/b8decce1625a07d01XR_3di5FldR.html
数据分析,高级数据分析师,北京·朝阳区·望京,25000,50000,5-10,本科,美团点评住宿事业部,互联网已上市10000人以上,SQL 回归分析 决策树 Hive 相关分析,梁女士大数据专家,节日福利，交通补助，加班补助，五险一金，免费班车，通讯补贴，带薪年假，补充医疗保险，餐补，定期体检，年终奖,https://www.zhipin.com/job_detail/afc0f1f9e089691d1nxz29y5GVJR.html
数据分析,数据分析 跨境电商,南京·浦口区·沿江,4000,8000,经验不限,大专,隆麦信息技术,电子商务未融资20-99人,Excel,朱女士人事,加班补助，餐补，零食下午茶，员工旅游，全勤奖，带薪年假，五险一金，节日福利，年终奖,https://www.zhipin.com/job_detail/d0cc8e6c203a17a31nJ70t24EVFQ.html
数据分析,好未来数据中台高级数据分析师（专题方向）,北京·海淀区·中关村,23333,46666,1-3,硕士,好未来,互联网已上市10000人以上,SQL Excel,赖女士数据分析师,定期体检，不定期培训，全勤奖，年终奖，带薪年假，商业保险，补充医疗保险，餐补，五险一金，节日福利，购房福利,https://www.zhipin.com/job_detail/a63f9bd729a28cb91nFz3ty9FFJS.html
数据分析,数据分析师,上海·青浦区·徐泾,15000,25000,1-3,本科,九方智投,证券/期货未融资1000-9999人,Excel R 相关分析 回归分析 描述统计,李女士数据分析主管,带薪年假，五险一金，年终奖，餐补，定期体检，节日福利，补充医疗保险，员工旅游,https://www.zhipin.com/job_detail/bc9df87efc104a501n1909m9F1ZQ.html
数据分析,数据分析师,赣州·章贡区·万象城,5000,6000,1-3,大专,全季服饰,服装/纺织/皮革不需要融资100-499人,大数据 高级文员,刘女士采购经理,员工旅游，包吃，节日福利，全勤奖,https://www.zhipin.com/job_detail/a06230508153add51XR_3t69E1RV.html
